ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PS8134,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Toledo, Yepes",Manuel de Santa Leocadia,Pedro Pablo Díez,"Guía espiritual,Enfermedad,Misticismo"
PS8135,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Toledo, Yepes",Manuel de Santa Leocadia,Pedro Pablo Díez,"Bienes,Alimentos,Enfermedad"
PS8136,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Toledo, Yepes",Manuel de Santa Leocadia,Pedro Pablo Díez,"Enfermedad,Misticismo"
PS8137,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Toledo, Yepes",Manuel de Santa Leocadia,Pedro Pablo Díez,"Alimentos,Misticismo"
PS8138,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Toledo, Yepes",Manuel de Santa Leocadia,Pedro Pablo Díez,"Correo,Bienes,Misticismo"
PS8139,Archivo Histórico Nacional,1708,particular,noticias,"España, Toledo","España, Guadalajara, Alhóndiga",Manuel de Santa Leocadia,Petronila González,Guía espiritual
PS9005,Archivo de la Real Chancillería de Valladolid,1797,amor,expresión de amor,"España, Orense","España, Palencia, Palenzuela",Valentín Rodríguez Sobrado,Regina Grijalbo,"Amor,Viajes"
PS9021,Archivo de la Real Chancillería de Valladolid,1798,particular,noticias,"España, Valladolid, Villacencio de los Caballeros",S.l.,Lorenzo Merino,Anónimo316,"Enfermedad,Medicina"
PS9022,Archivo de la Real Chancillería de Valladolid,1791,particular,noticias,"España, Guipúzcoa","España, Valladolid",Manuel Joaquín Erejalde,Manuel Recio González,Correspondencia
PS9024,Archivo de la Real Chancillería de Valladolid,1790-1795,particular,excusa,S.l.,S.l.,Francisco Pardo,Joaquín Pérez,"Robo,Exculpación"
PS9025,Archivo de la Real Chancillería de Valladolid,1790-1795,particular,denuncia,S.l.,S.l.,Anónimo313,Joaquín Pérez,"Robo,Acusación"
PS9026,Archivo de la Real Chancillería de Valladolid,1789,amor,expresión de amor,S.l.,S.l.,Vicente Fernández,Marcelina Díaz de Cuesta,"Correo,Escritura delegada,Cita,Noviazgo"
PS9027,Archivo de la Real Chancillería de Valladolid,1789,amor,expresión de amor,"España, Burgos, Dordoñiz","España, Álava, Rivabellosa",Vicente Fernández,Marcelina Díaz de Cuesta,"Escritura delegada,Correo,Cita,Noviazgo,Añoranza"
PS9028,Archivo de la Real Chancillería de Valladolid,1789,amor,noticias,"España, Burgos, Dordoñiz","España, Álava, Rivabellosa",Vicente Fernández,Marcelina Díaz de Cuesta,Enfermedad
PS9039,Archivo de la Real Chancillería de Valladolid,1786,particular,noticia,"España, León, San Esteban de Nogales","España, Zamora, Benavente",Castro,José Palacios,Enfermedad
PSCR3501,Archivo General de la Región de Murcia,1735,familiar,noticias,"España, Cuenca, Portalrubio de Guadamejud","España, Murcia",Mariana García Vaquero,Juan José Mateos,"Agricultura,Comercio,Deudas,Correspondencia,Familia,Nacimiento"
PSCR3502,Archivo Histórico Provincial de Sevilla,1738,particular,instrucciones,"España, Madrid","España, Sevilla",Pedro de la Puerta y Ochoa,Francisco de Sabariego,"Dinero,Deudas"
PSCR3503,Archivo Histórico Provincial de Sevilla,1738,particular,instrucciones,"España, Madrid","España, Sevilla",Pedro de la Puerta y Ochoa,Francisco de Sabariego,"Dinero,Deudas,Textiles,Correspondencia"
PSCR3638,Archivo Histórico Provincial de Sevilla,1773,particular,información,"España, Cádiz","España, Sevilla",Rafael María de Sevilla,Raimundo de Sobremonte,"Enfermedad,Medicina,Dinero,Vivienda"
PSCR3639,Archivo Histórico Provincial de Sevilla,1772,particular,información,"España, Sevilla","España, Sevilla",Antonio de Morales,Raimundo de Sobremonte,Dinero
PSCR5504,Archivo de la Real Chancillería de Valladolid,1779,,petición,"España, Álava, Gurendes","España, Álava, Gurendes",Pedro Fernández Pinedo,Lucas Fernández Pinedo,"Prueba,Deudas,Ayuda"
PSCR5505,Archivo de la Real Chancillería de Valladolid,1780-1789,particular,noticias,"España, Valladolid",S.l.,José Mazorrero,José Mendoza,"Correspondencia,Prueba,Enfermedad,Hospital"
PSCR5506,Archivo de la Real Chancillería de Valladolid,1746,particular,pregunta,"España, Madrid",S.l.,Manuel Antonio Pardo,Blas García,"Correspondencia,Prueba,Propiedades"
PSCR5507,Archivo de la Real Chancillería de Valladolid,1746,particular,agradecimiento,"España, Madrid","España, Valladolid",Manuel Antonio Pardo,Manuel Velasco Valero,"Correspondencia,Prueba,Propiedades"
PSCR5508,Archivo de la Real Chancillería de Valladolid,1782,familiar,petición,"España, Valladolid",S.l.,Simón Varela,Pedro Varela,"Correspondencia,Prueba,Prisión,Violencia,Ayuda,Fuga"
PSCR5509,Archivo de la Real Chancillería de Valladolid,1782,familiar,petición,"España, Valladolid, Cabezón",S.l.,Simón Varela,Pedro Varela,"Correspondencia,Prueba,Violencia,Prisión,Iglesia,Fuga"
PSCR5510,Archivo de la Real Chancillería de Valladolid,1782,particular,petición,"España, Valladolid, Cabezón",S.l.,Bernardino Blanco,Pedro Ibarra,"Correspondencia,Prueba,Violencia,Prisión,Ayuda,Fuga"
PSCR5511,Archivo de la Real Chancillería de Valladolid,1796,ami.,petición,"España, Guadalajara","España, Guadalajara, Brihuega",Manuel Herrera,Mateo Gutiérrez,"Correspondencia,Prueba,Asesinato,Violencia,Criados"
PSCR5512,The National Archives,1758,familiar,noticias,"América, Curasao","Holanda, Amsterdam",David Taboada,Jacob Taboada,"Guerras anglo-neerlandesas,Guerra de los Siete Años ,Sefardíes,Marítimo,Fiesta religiosa"
PSCR5514,The National Archives,1783,familiar,noticias,"América, Curasao",Gante,David Morales,Benjamín de Isaac Mota,"Guerras anglo-neerlandesas,Guerra de los Siete Años ,Sefardíes,Comercio,Marítimo,Mercancías"
PSCR5515,The National Archives,1783,particular,petición,"América, Curasao","Francia, Burdeos",David Morales,Jacques Millar Aine,"Guerras anglo-neerlandesas,Guerra de los Siete Años ,Sefardíes,Comercio,Marítimo,Ayuda"
PSCR5516,The National Archives,1783,particular,petición,"América, Curasao","Francia, Burdeos",David Morales,P. Oré,"Guerras anglo-neerlandesas,Guerra de los Siete Años ,Sefardíes,Comercio,Marítimo,Ayuda"
PSCR5517,The National Archives,1783,particular,aviso,"América, Curasao","Holanda, Amsterdam",David Morales,M. Mercado,"Guerras anglo-neerlandesas,Guerra de los Siete Años ,Sefardíes,Comercio,Marítimo,Mercancías"
PSCR5518,Archivo Histórico Nacional,1784,particular,promesa,"España, Albacete, Casas de Juan Núñez","España, Albacete, Valdeganga",Benito Manuel Ortega,Martín de Heras,"Correspondencia,Prueba,Amenazas,Denuncia,Honra,Deudas"
PSCR5519,Archivo Histórico Nacional,1784,particular,excusa,"España, Albacete, Casas de Juan Núñez","España, Albacete, Valdeganga",Benito Manuel Ortega,Martín de Heras,"Correspondencia,Prueba,Amenazas,Denuncia,Honra,Deudas"
PSCR5520,Archivo Histórico Nacional,1785,particular,petición,"España, Albacete, Jorquera","España, Albacete, Valdeganga",Juan Asensio Ortega Urrea,Juan García Abellán,"Correspondencia,Prueba,Denuncia,Honra,Justicia,Ayuda"
PSCR5521,Archivo Histórico Nacional,1785,particular,petición,"España, Albacete, Jorquera","España, Albacete, Valdeganga",Juan Asensio Ortega Urrea,Agustín de Rodinas,"Correspondencia,Prueba,Amenazas,Denuncia,Testigos,Justicia"
PSCR5522,Archivo Histórico Nacional,1785,particular,petición,"España, Albacete, Jorquera",S.l.,Juan Asensio Ortega Urrea,Juan García Abellán,"Correspondencia,Prueba,Amenazas,Denuncia,Testigos,Justicia"
PSCR5523,Archivo Histórico Nacional,1785,particular,noticias,"España, Granada, Alhama de Granada","España, Málaga, Vélez-Málaga",Luis del Corral y Bedmar,Juan Antonio González,"Correspondencia,Prueba,Administración,Justicia,Ganado"
PSCR5524,Archivo Histórico Nacional,1773,particular,información,"España, Guadalajara, El Casar",S.l.,Francisco Narciso Tárraga,Miguel Pérez de Quirós,"Correspondencia,Prueba,Honra,Herencia,Obras,Vivienda"
PSCR5525,Archivo Histórico Nacional,1771,particular,conclusiones,"España, Madrid",S.l.,José María Fuero y Rosa,Isabel Fernández Capel,"Correspondencia,Prueba,Obras,Albañilería"
PSCR5526,Archivo Histórico Nacional,1776,particular,noticias,"España, La Rioja, Ezcaray",S.l.,Pablo Gutiérrez,Pedro de la Torre y de los Heros,"Correspondencia,Prueba,Obras,Justicia"
PSCR5527,Archivo Histórico Nacional,1711,particular,aviso,"España, Madrid, Alcalá de Henares","España, Madrid, Alcalá de Henares",Francisco Garvaz,Juan de Guzmán,"Conflicto,Alojamiento,Universidad,Vida cotidiana"
PSCR5528,Archivo Histórico Nacional,1711,particular,noticias,"España, Madrid, Alcalá de Henares","España, Madrid, Alcalá de Henares",Colodro,Juan de Guzmán,"Conflicto,Alojamiento,Universidad,Vida cotidiana"
PSCR5529,Archivo Histórico Nacional,1711,particular,noticias,"España, Madrid, Alcalá de Henares","España, Madrid, Alcalá de Henares",Adán,Juan de Guzmán,"Conflicto,Alojamiento,Universidad,Vida cotidiana,Ayuda"
PSCR5530,Archivo Histórico Nacional,1751,particular,excusa,"España, Cádiz",S.l.,José Vaamonde Andrade y Gasco,José Brignón Caballero y Lara,"Compraventa,Conflicto,Herencia,Enfermedad,Disculpas"
PSCR5531,Archivo Histórico Nacional,1750,particular,excusa,"España, Cádiz",S.l.,José Vaamonde Andrade y Gasco,José Brignón Caballero y Lara,"Conflicto,Herencia,Compraventa,Disculpas,Enfermedad"
PSCR5532,Archivo Histórico Nacional,1795,particular,excusa,"España, Toledo, Torrijos","España, Vizcaya, Bilbao",Antonio Portocarrero,Francisco Antonio de Picaza y Goiri,"Correspondencia,Prueba,Deudas,Enfermedad,Comercio,Disculpas"
PSCR5533,Archivo Histórico Nacional,1795,particular,petición,"España, Toledo, Torrijos","España, Vizcaya, Bilbao",Antonio Portocarrero,Francisco Antonio de Picaza y Goiri,"Correspondencia,Prueba,Deudas"
PSCR5534,Archivo Histórico Nacional,1795,particular,petición,"España, Toledo, Torrijos","España, Vizcaya, Bilbao",Antonio Portocarrero,Francisco Antonio de Picaza y Goiri,"Correspondencia,Prueba,Deudas"
PSCR5535,Archivo Histórico Nacional,1736,particular,aviso,"España, Madrid, Alcalá de Henares","España, Madrid, Loeches",Clemente López Otero,José Díaz de Yela,"Correspondencia,Prueba,Deudas,Fuga,Mercancías"
PSCR5536,Archivo Histórico Nacional,1736,particular,petición,"España, Madrid, Alcalá de Henares",S.l.,Clemente López Otero,Teresa Herranz Alonso,"Correspondencia,Prueba,Deudas,Fuga,Mercancías"
PSCR5537,Archivo Histórico Nacional,1736,particular,petición,"España, Madrid, Alcalá de Henares",S.l.,Clemente López Otero,Teresa Herranz Alonso,"Correspondencia,Prueba,Deudas,Fuga,Compraventa,Mercancías"
PSCR5538,Archivo Histórico Nacional,1736,particular,petición de disculpas,"España, Madrid, Alcalá de Henares",S.l.,Clemente López Otero,Teresa Herranz Alonso,"Correspondencia,Prueba,Deudas,Fuga,Compraventa,Mercancías"
PSCR5539,Archivo Histórico Nacional,1739,particular,petición de disculpas,"España, Madrid, Braojos de la Sierra",S.l.,Antonio Andrés Rodrigo,Pedro Quintana,"Correspondencia,Prueba,Universidad,Ayuda,Conflicto"
PSCR5540,Archivo Histórico Nacional,1749-1752,ami.,petición,S.l.,"España, Madrid, Alcalá de Henares",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Deudas,Universidad"
PSCR5541,Archivo Histórico Nacional,1752,ami.,petición,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Deudas,Universidad,Conflicto"
PSCR5542,Archivo Histórico Nacional,1749,ami.,petición,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Universidad,Deudas,Ayuda"
PSCR5543,Archivo Histórico Nacional,1750,ami.,noticias,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Universidad,Deudas,Conflicto"
PSCR5544,Archivo Histórico Nacional,1751,ami.,petición,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Deudas,Universidad,Ayuda"
PSCR5545,Archivo Histórico Nacional,1749-1752,ami.,pregunta,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Deudas,Universidad,Ayuda,Viajes"
PSCR5546,Archivo Histórico Nacional,1750,ami.,noticias,"España, Madrid, Alcalá de Henares","España, Toledo",Gaspar de Cemedo,Mateo de Molina,"Correspondencia,Prueba,Deudas,Universidad,Reproches"
PSCR5547,Archivo Histórico Nacional,1749-1752,ami.,petición,"España, Toledo","España, Madrid, Alcalá de Henares",Mateo de Molina,Gaspar de Cemedo,"Correspondencia,Prueba,Deudas,Universidad,Avisos"
PSCR5548,Archivo Histórico Nacional,1751,ami.,excusa,"España, Toledo, Yunclillos","España, Madrid, Alcalá de Henares",Mateo de Molina,Gaspar de Cemedo,"Correspondencia,Prueba,Deudas,Universidad,Disculpas"
PSCR5549,Archivo Histórico Nacional,1751,ami.,aviso,"España, Toledo, Carranque","España, Madrid, Alcalá de Henares",Mateo de Molina,Gaspar de Cemedo,"Correspondencia,Prueba,Deudas,Universidad,Disculpas"
PSCR5550,Arquivo Nacional da Torre do Tombo,1786,particular,petición,"España, Cádiz","Portugal, Guarda, Monsanto",Antonio Prieto,Gerónimo Bernardo Osorio de Castro,"Correspondencia,Prueba,Justicia,Prisión,Ayuda"
PSCR5551,Arquivo Nacional da Torre do Tombo,1786,particular,súplica,"España, Cádiz","Portugal, Guarda, Monsanto",Mariana Enríquez,Gerónimo Bernardo Osorio de Castro,"Correspondencia,Prueba,Familia,Ayuda"
PSCR5552,Arquivo Nacional da Torre do Tombo,1786,particular,súplica,"España, Cádiz","Portugal, Guarda, Monsanto",Mariana Enríquez,Gerónimo Bernardo Osorio de Castro,"Correspondencia,Prueba,Prisión,Ayuda,Pobreza"
PSCR5553,Arquivo Nacional da Torre do Tombo,1789,particular,súplica,"España, Cádiz","Portugal, Guarda, Monsanto",Antonio Prieto,Gerónimo Bernardo Osorio de Castro,"Correspondencia,Prueba,Ayuda,Desaparición"
PSCR5554,Arquivo Nacional da Torre do Tombo,1789,particular,súplica,"España, Cádiz","Portugal, Guarda, Monsanto",Antonio Prieto,Gerónimo Bernárdez Osorio de Castro,"Correspondencia,Prueba,Ayuda,Desaparición,Escritura,Recomendación"
PSCR5555,Arquivo Nacional da Torre do Tombo,1789,particular,noticias,"España, Cádiz","Portugal, Guarda, Monsanto",Antonio Prieto,Gerónimo Bernárdez Osorio de Castro,"Correspondencia,Prueba,Ayuda,Recomendación"
PSCR5556,Arquivo Nacional da Torre do Tombo,1789,particular,petición,"España, Cádiz","Portugal, Guarda, Monsanto",Mariana Enríquez,Gerónimo Bernárdez Osorio de Castro,"Correspondencia,Prueba,Ayuda,Defunción,Rumores"
PSCR5557,Arquivo Nacional da Torre do Tombo,1780-1789,familiar,noticias,"España, Cádiz","Portugal, Guarda, Monsanto",Mariana Enríquez,María Josefa de la Encarnación,"Correspondencia,Prueba,Familia,Enfermedad,Presentes,Oración"
PSCR5558,Arquivo Nacional da Torre do Tombo,1781,familiar,saludos,"España, Cádiz","Portugal, Guarda, Monsanto",Manuel Muñiz,María Josefa de la Encarnación,"Correspondencia,Prueba,Consejos"
PSCR5626,Archivo Histórico Provincial de Guadalajara,1763,particular,aviso,"España, Madrid","España, Guadalajara, Molina de Aragón",Pedro Palacios,Francisco de Barahona,"Defunción,Herencia"
PSCR5627,Archivo Histórico Provincial de Guadalajara,1765,ami.,ánimo,"España, Ciudad Real, Alcázar de San Juan","España, Guadalajara, Molina de Aragón",Diego Faura,Francisco de Barahona,"Defunción,Herencia,Correspondencia,Merced"
PSCR5628,Archivo Histórico Provincial de Guadalajara,1766,particular,acusación,"España, Madrid","España, Guadalajara, Molina de Aragón",Pedro Palacios,Francisco de Barahona,"Defunción,Herencia,Acusación"
PSCR5629,Archivo Histórico Provincial de Guadalajara,1784,amor,promesa,"España, Guadalajara","España, Guadalajara, Valfermoso de Tajuña",Jerónimo de Diego,Catalina Caballero,"Honra,Sexo,Prisión,Promesas,Matrimonio,Amor"
PSCR5630,Archivo Histórico Provincial de Guadalajara,1792,particular,noticias,"España, Madrid","España, Guadalajara",Domingo de Ibarrola,José Molero,"Dinero,Ganado,Compraventa"
PSCR5631,Archivo Histórico Provincial de Guadalajara,1784,ami.,información,"España, Guadalajara, Sigũenza","España, Guadalajara, Peralejos de las Truchas",Ricardo Antonio Albanel,Manuel Díaz Fernández,"Herencia,Documentación,Deudas"
PSCR5632,Archivo Histórico Nacional,1780,particular,consejo,"España, Las Palmas, Las Palmas de Gran Canaria","España, Las Palmas, Las Palmas de Gran Canaria",Antonio de Torres,Anónima60,"Francisco Javier Delgado Venegas,Injurias,Convento,Doctrina,Alimentos"
PSCR5722,Archivo Histórico Nacional,1783,particular,noticias,"España, Toledo, Argés","España, Toledo",Francisco Carrasco,Juan Billarrial,"Correo,Correo,Destrucción,Secretos,Represalias"
PSCR5723,Archivo Histórico Nacional,1781,particular,noticias,"España, Toledo, Navalucillos","España, Toledo, Argés",María Moreno,Francisco Carrasco,"Enfermedad,Correspondencia,Lectura,Curaciones,Secretos,Correo"
PSCR5724,Archivo Histórico Nacional,1750,particular,noticias,"España, Guadalajara, Jadraque","España, Guadalajara, Jadraque",Isidoro de Arganda,María Josefa de San Joaquín,"Guía espiritual,Correo,Secretos"
PSCR5725,Archivo Histórico Nacional,1750,particular,consejo,"España, Guadalajara, Jadraque","España, Guadalajara, Jadraque",Isidoro de Arganda,María Josefa de San Joaquín,"Guía espiritual,Noviciado,Secretos,Correo,Sexo,Acoso"
PSCR5726,Archivo Histórico Nacional,1751,particular,consejo,"España, Guadalajara, Jadraque","España, Guadalajara, Jadraque",Isidoro de Arganda,María Josefa de San Joaquín,"Guía espiritual,Noviciado,Sexo,Acoso"
PSCR5727,Archivo Histórico Nacional,1751,particular,instrucciones,"España, Guadalajara, Jadraque","España, Guadalajara, Jadraque",Isidoro de Arganda,María Josefa de San Joaquín,"Guía espiritual,Correspondencia,Copia,Sexo,Acoso"
PSCR5728,Archivo Histórico Nacional,1751,particular,despedida,"España, Guadalajara",S.l.,Isidoro de Arganda,Manuela,"Guía espiritual,Correspondencia,Copia,Disculpas"
PSCR5729,Archivo Histórico Nacional,1783,particular,noticias,"España, Toledo, Yepes","España, Madrid, Alcalá de Henares",Luis Ilarregui,Luciana de la Presentación,
PSCR5730,Archivo Histórico Nacional,1721,familiar,noticias,"España, Guadalajara, Humanes","España, Toledo, Mocejón",Blas Frutos,Buenaventura Frutos,"Enfermedad,Deudas,Negocios,San Francisco de Sales"
PSCR5731,Archivo Histórico Nacional,1721,familiar,petición,"España, Toledo, Mocejón","España, Guadalajara, Humanes",Buenaventura Frutos,Blas Frutos,"Acusación,Inquisición,Justicia,Testigos"
PSCR5732,Archivo Histórico Nacional,1721,familiar,noticias,"España, Guadalajara, Mohernando","España, Toledo, Mocejón",Juan Antonio López,Buenaventura Frutos,"Consuelo,Acusación"
PSCR5733,Archivo Histórico Nacional,1720,familiar,noticias,"España, Guadalajara, Humanes","España, Toledo, Mocejón",Blas Frutos,Buenaventura Frutos,Negocios
PSCR5734,Archivo Histórico Nacional,1721,familiar,reproche,"España, Guadalajara, Humanes","España, Toledo, Mocejón",Blas Frutos,Buenaventura Frutos,"Sospechas,Avisos"
PSCR5735,Archivo Histórico Nacional,1705,particular,presentación de disculpas,"España, Ciudad Real","España, Ciudad Real, Herencia",Juan de San Jacinto,Catalina de Jesús María,Arrepentimiento
PSCR5736,Archivo Histórico Nacional,1705,particular,aviso,"España, Ciudad Real, Herencia",S.l.,Francisco del Espíritu Santo,Juan de San Jacinto,"Correo,Destrucción,Lectura"
PSCR5737,Archivo Histórico Nacional,1705,particular,presentación de disculpas,"España, Badajoz, Herrera del Duque","España, Córdoba, Pedroche",Juan de Saavedra,María de Misas,"Exculpación,Denuncia"
PSCR5738,Archivo Histórico Nacional,1791,particular,súplica,"España, Madrid, Rivas","España, Madrid",José de la Virgen,Julián de Cuenca,"Ayuda,Sexo,Acoso"
PSCR5739,Archivo Histórico Nacional,1738-1739,,queja,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Reproches"
PSCR5740,Archivo Histórico Nacional,1739,,debate,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso"
PSCR5741,Archivo Histórico Nacional,1738-1739,,petición,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Amor,Libros,Lectura"
PSCR5742,Archivo Histórico Nacional,1738-1739,,aviso,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Correspondencia"
PSCR5743,Archivo Histórico Nacional,1738-1739,,aviso,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Objetos religiosos,Dinero"
PSCR5744,Archivo Histórico Nacional,1738-1739,,aviso,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Alimentos,Textiles,Ropa"
PSCR5745,Archivo Histórico Nacional,1738-1739,,noticias,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Objetos religiosos,Alimentos,Textiles"
PSCR5746,Archivo Histórico Nacional,1738-1739,,petición,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Enfermedad,Remedios,Consejos"
PSCR5747,Archivo Histórico Nacional,1738-1739,,expresión de amor,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Cita,Amor"
PSCR5748,Archivo Histórico Nacional,1738-1739,,ánimo,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Criados,Consejos"
PSCR5749,Archivo Histórico Nacional,1738-1739,,expresión de amor,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Amor,Rechazo,Presentes"
PSCR5750,Archivo Histórico Nacional,1738-1739,,expresión de amor,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Amor,Rechazo"
PSCR6511,Archivo Diocesano de Cuenca,1745,particular,queja,"España, Albacete, Minaya","España, Cuenca, Villar del Saz de don Guillén",Juan Antonio Serra,José Flórez Osorio,"Administración,Alojamiento,Conflicto,Iglesia,Parroquia,Testigos"
PSCR6512,Archivo Diocesano de Cuenca,1747,particular,información,"España, Albacete, Minaya","España, Cuenca",Juan Antonio Serra,José Flórez Osorio,"Administración,Consuelo,Defensa,Enfermedad,Guía espiritual,Iglesia"
PSCR6513,Archivo Diocesano de Cuenca,1747,particular,pregunta,"España, Albacete, Minaya","España, Cuenca",Juan Antonio Serra,José Flórez Osorio,"Apelación,Consejos,Consuelo,Enfermedad,Guía espiritual,Rumores"
PSCR6514,Archivo Diocesano de Cuenca,1748,particular,noticias,"España, Albacete, Minaya","España, Madrid",Francisco de Almagro,Juan Antonio Serra,"Consejos,Correspondencia,Defensa,Enfermedad,Familia,Justicia"
PSCR6515,Archivo Diocesano de Cuenca,1751,particular,petición,"España, Albacete, Minaya","España, Cuenca",Juan Antonio Serra,José Flórez Osorio,"Consuelo,Dispensa,Enfermedad,Familia,Guía espiritual"
PSCR6516,Archivo Diocesano de Cuenca,1752,ami.,pregunta,"España, Albacete, Minaya","España, Albacete, La Roda",Joaquín Vicente y Gramaje,Juan Bautista Bataller,"Enfermedad,Medicamentos,Medicina,Plantas medicinales"
PSCR6517,Archivo Diocesano de Cuenca,1752,ami.,instrucciones,"España, Albacete, La Roda","España, Albacete, Minaya",Juan Bautista Bataller,Joaquín Vicente y Gramaje,"Criados,Enfermedad,Familia,Medicamentos,Medicina,Plantas medicinales"
PSCR6518,Archivo Diocesano de Cuenca,1752,ami.,información,"España, Albacete, Minaya","España, Cuenca, Fuente de Pedro Naharro",Juan Antonio Serra,Manuel de Puerta,"Administración,Enfermedad,Guía espiritual,Iglesia,Objetos religiosos,Parroquia"
PSCR6519,Archivo Diocesano de Cuenca,1753,ami.,información,"España, Albacete, Minaya","España, Cuenca, Fuente de Pedro Naharro",Juan Antonio Serra,Manuel de Puerta,"Administración,Defensa,Enfermedad,Guía espiritual,Iglesia,Parroquia"
PSCR6520,Archivo Diocesano de Cuenca,1753,ami.,aviso,"España, Cuenca, El Provencio","España, Albacete, Minaya",Juan Caravallo,Juan Antonio Serra,"Enfermedad,Medicamentos,Medicina"
PSCR6521,Archivo Diocesano de Cuenca,1753,particular,pregunta,"España, Albacete, Minaya","España, Albacete, La Roda",Juan Antonio Serra,Juan Bautista Bataller,"Enfermedad,Medicamentos,Medicina"
PSCR6522,Archivo Diocesano de Cuenca,1753,particular,instrucciones,"España, Albacete, La Roda","España, Albacete, Minaya",Juan Bautista Bataller,Juan Antonio Serra,"Enfermedad,Medicamentos,Medicina,Plantas medicinales"
PSCR6523,Archivo Diocesano de Cuenca,1754,particular,noticias,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Agricultura,Animales,Añoranza,Enfermedad,Familia,Viajes"
PSCR6524,Archivo Diocesano de Cuenca,1754,particular,noticias,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Alimentos,Consejos,Correspondencia,Documentación,Justicia,Rumores"
PSCR6525,Archivo Diocesano de Cuenca,1747-1753,,queja,"España, Albacete, Minaya",S.l.,María García Almagro,Juan Antonio Serra,"Añoranza,Confesión,Consuelo,Enfermedad,Guía espiritual,Viajes"
PSCR6526,Archivo Diocesano de Cuenca,1754,particular,noticias,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Añoranza,Consejos,Documentación,Enfermedad,Familia,Justicia"
PSCR6527,Archivo Diocesano de Cuenca,1754,particular,noticias,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Alimentos,Animales,Añoranza,Enfermedad,Familia,Viajes"
PSCR6528,Archivo Diocesano de Cuenca,1754,,petición,"España, Albacete, Minaya","España, Cuenca",María García Almagro,Juan Antonio Serra,"Añoranza,Consuelo,Enfermedad,Guía espiritual,Justicia,Viajes"
PSCR6529,Archivo Diocesano de Cuenca,1754,ami.,queja,"España, Albacete, Minaya","España, Cuenca",María García Almagro,Juan Antonio Serra,"Añoranza,Consejos,Consuelo,Enfermedad,Guía espiritual,Justicia"
PSCR6530,Archivo Diocesano de Cuenca,1747-1753,,agradecimiento,"España, Albacete, Minaya","España, Albacete, Minaya",María García Almagro,Juan Antonio Serra,"Consuelo,Familia,Guía espiritual,Oración"
PSCR6531,Archivo Diocesano de Cuenca,1754,particular,noticias,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Administración,Avisos,Enfermedad,Familia,Parroquia,Viajes"
PSCR6532,Archivo Diocesano de Cuenca,1754,particular,petición,"España, Albacete, Minaya","España, Cuenca",Francisco de Almagro,Juan Antonio Serra,"Consejos,Enfermedad,Familia,Guía espiritual,Iglesia,Sospechas"
