Sor	Senhor	NP00000	senhor
de	de	SPS00	de
Vm	VM	NP00000	VM
q	que	PR0CN000	que
seos	seus	DP3MP0	seu
aumtos	aumentos	NCMP000	aumento
dezeja	deseja	VMIP3S0	desejar
	,	Fc	,
Ishak	Isaac	NP00000	isaac
de	de	SPS00	de
Avilar	Avelar	NP00000	avelar
copia	Cópia	NCFS000	cópia
da	da	SPS00+DA0FS0	de+o
q	que	PR0CN000	que
mandei	mandei	VMIS1S0	mandar
no	no	SPS00+DA0MS0	em+o
Biecorf	Biecorf	NP00000	biecorf
q	que	PR0CN000	que
vai	vai	VMIP3S0	ir
em	em	SPS00	em
sua	sua	DP3FS0	seu
compa	companhia	NCFS000	companhia
	.	Fp	.
o	O	DA0MS0	o
Barillete	barrilete	NCMS000	barrilete
de	de	SPS00	de
u	libras	NCFP000	libra
200	200	Z	200
no	neto	AQ0MS0	neto
1	1	Z	1
que	que	PR0CN000	que
mandei	mandei	VMIS1S0	mandar
a	a	SPS00	a
Vm	VM	NP00000	VM
no	no	SPS00+DA0MS0	em+o
navio	navio	NCMS000	navio
st	Santo	NP00000	santo
Juão	João	NP00000	joão
se	se	P00CN000	se
servira	servirá	VMIF3S0	servir
Vm	VM	NP00000	VM
de	de	SPS00	de
entregar	entregar	VMN0000	entregar
a	a	SPS00	a
meo	meu	DP1MSS	meu
Irmõ	irmão	NCMS000	irmão
Jacob	Jacob	NP00000	jacob
	.	Fp	.
